OBJECTID_1,OBJECTID_2,RLGIS_ID,Lit,OrgCode,Cmplx_Name,OrgName,Dvsn_Name,Unit_Name,Subunit_Na,StateAbbr,Region,Origin,Loc_Name,SOI_Feat,Obs_Date,Derived,Com_Name,Sci_Name,TSN,Status,Comments,TYPE,LOCATION,TREE_TYPE,SPP,IDENT,IDENTS,DBH,BASAL,SIDE,TOP,CAV_WIDTH,CAV_HEIGHT,CHAMHEIGHT,SNAG,TOT_CHAMB,WALL_THICK,INSID_CHAM,Orig_Date,Distance,RSL_Type,X,Y,COMMENT,CHECKED,CHAM_WDTH,WALL_WIDTH,USE_TREE,COLONY,BAT_SPP,PWTR_DIST,WWTR_DIST,CAVTR_DIST,EDGE_DIST
99,99,{32F60DCF-E538-4258-80AA-C372BC98E49A},NXB,43620,,NOXUBEE NATIONAL WILDLIFE REFUGE,Noxubee National Wildlife Refuge,,,MS,4,,GTR1,Cavity,,,,,0,,,WAYPOINT,GTR1,,,188,188,0,,,,0,0,0,,0.00000000000,0.00000000000,0.00000000000,,0.00000005808,NWR,-88.76114670480,33.27753957350,,N,9.5,5,N,ND,,321,0,36,224
100,100,{98377317-A64B-4EC4-9FD1-37F7E7DBB320},NXB,43620,,NOXUBEE NATIONAL WILDLIFE REFUGE,Noxubee National Wildlife Refuge,,,MS,4,,GTR1,Cavity,,,,,0,,,WAYPOINT,GTR1,,,191,191,0,,,,0,0,0,,0.00000000000,0.00000000000,0.00000000000,,0.00000005870,NWR,-88.77018038480,33.27344652260,,Y,10,2,Y,N,OT,28,28,19,2
101,101,{0D87EA85-1AA2-4151-B796-7851FAA3162A},NXB,43620,,NOXUBEE NATIONAL WILDLIFE REFUGE,Noxubee National Wildlife Refuge,,,MS,4,,GTR1,Cavity,,,,,0,,,WAYPOINT,GTR1,,,192,192,0,,,,0,0,0,,0.00000000000,0.00000000000,0.00000000000,,0.00000005939,NWR,-88.77117816650,33.28015740950,,Y,13,3,N,ND,,630,59,34,550
102,102,{34F44362-6947-4C6E-88E3-7B2FC460894C},NXB,43620,,NOXUBEE NATIONAL WILDLIFE REFUGE,Noxubee National Wildlife Refuge,,,MS,4,,GTR1,Cavity,,,,,0,,,WAYPOINT,GTR1,,,197,197,0,,,,0,0,0,,0.00000000000,0.00000000000,0.00000000000,,0.00000005295,NWR,-88.77128009050,33.27909525480,,Y,19,2,N,ND,,496,37,1,480
103,103,{7F9C2D0A-769D-43FC-B4D2-D324C92E24F8},NXB,43620,,NOXUBEE NATIONAL WILDLIFE REFUGE,Noxubee National Wildlife Refuge,,,MS,4,,GTR1,Cavity,,,,,0,,,WAYPOINT,GTR1,,,198,198,0,,,,0,0,0,,0.00000000000,0.00000000000,0.00000000000,,0.00000006161,NWR,-88.77140347210,33.27912744130,,Y,15,5,N,ND,,498,19,6,458
104,104,{DC53AABB-A0C9-4E21-A57C-A043671D4A20},NXB,43620,,NOXUBEE NATIONAL WILDLIFE REFUGE,Noxubee National Wildlife Refuge,,,MS,4,,GTR1,Cavity,,,,,0,,CUT WINDOW TO VIEW CHAMBER,WAYPOINT,GTR1,,BT,304,304,0,N,Y,N,0,0,0,N,0.00000000000,0.00000000000,0.00000000000,,0.00000005671,NWR,-88.77073828420,33.27377911650,,Y,22,4.5,Y,Y,RAF,79,79,46,34
105,105,{73DDBEC1-2D96-4E4F-902D-EFD96BA73A6F},NXB,43620,,NOXUBEE NATIONAL WILDLIFE REFUGE,Noxubee National Wildlife Refuge,,,MS,4,,GTR1,Cavity,,,,,0,,CUT WINDOW TO CREATE A CAVITY,WAYPOINT,GTR1,,EC,306,306,0,,,,0,0,0,N,0.00000000000,0.00000000000,0.00000000000,,0.00000006329,NWR,-88.75780467240,33.28717406830,,Y,25.5,8.5,Y,Y,BOTH,78,78,14,8
106,106,{5C4C2F24-BBB3-4F21-A079-67443DDC8852},NXB,43620,,NOXUBEE NATIONAL WILDLIFE REFUGE,Noxubee National Wildlife Refuge,,,MS,4,,GTR1,Cavity,,,,,0,,,WAYPOINT,GTR1,,,322,322,0,,,,0,0,0,,0.00000000000,0.00000000000,0.00000000000,,0.00000006094,NWR,-88.77292160240,33.28147169200,,N,-,-,N,ND,,500,57,145,485
107,107,{ADD403C3-5603-4E71-8137-75FE1BFC66F8},NXB,43620,,NOXUBEE NATIONAL WILDLIFE REFUGE,Noxubee National Wildlife Refuge,,,MS,4,,GTR1,Cavity,,,,,0,,,WAYPOINT,GTR1,,,327,327,0,,,,0,0,0,,0.00000000000,0.00000000000,0.00000000000,,0.00000005702,NWR,-88.77026621550,33.28255530440,,Y,8.5,5.5,N,ND,,764,0,94,743
108,108,{95D2112B-23AF-40B1-9F40-EBD5CB299E5B},NXB,43620,,NOXUBEE NATIONAL WILDLIFE REFUGE,Noxubee National Wildlife Refuge,,,MS,4,,GTR1,Cavity,,,,,0,,,WAYPOINT,GTR1,,,339,339,0,,,,0,0,0,,0.00000000000,0.00000000000,0.00000000000,,0.00000005660,NWR,-88.76484278880,33.27802237120,,Y,21,5,N,ND,,1192,0,48,247
109,109,{BB9DD802-B532-45A7-973A-C487560B0E99},NXB,43620,,NOXUBEE NATIONAL WILDLIFE REFUGE,Noxubee National Wildlife Refuge,,,MS,4,,GTR1,Cavity,,,,,0,,,WAYPOINT,GTR1,,,340,340,0,,,,0,0,0,,0.00000000000,0.00000000000,0.00000000000,,0.00000005629,NWR,-88.76442972860,33.27833887180,,Y,18,5,N,ND,,1164,0,52,310
110,110,{A8BB6015-6BFA-4E6B-9128-1D48EC32D508},NXB,43620,,NOXUBEE NATIONAL WILDLIFE REFUGE,Noxubee National Wildlife Refuge,,,MS,4,,GTR1,Cavity,3/11/2005,,,,0,,,WAYPOINT,GTR1,,BCY,60,12A-4,14,Y,N,N,6,22,63,N,0.00000000000,0.00000000000,0.00000000000,11-March-2005,0.00000006032,NWR,-88.77163414210,33.27892359340,11-March-2005,Y,9,4,N,ND,,479,47,21,445
111,111,{19F35E53-D70C-4849-8D03-00C9A1305DB8},NXB,43620,,NOXUBEE NATIONAL WILDLIFE REFUGE,Noxubee National Wildlife Refuge,,,MS,4,,WILD,Cavity,7/27/2005,,,,0,,,WAYPOINT,WILD,A,BT,134,134A,30,Y,N,N,24,51,204,Y,0.00000000000,0.00000000000,0.00000000000,27-July-2005,0.00000005587,NWR,-88.83085731720,33.29638477410,27-July-2005,Y,-,-,N,ND,,378,378,205,224
112,112,{19DDB275-BDD2-4455-85A9-30D2CDEC5BD0},NXB,43620,,NOXUBEE NATIONAL WILDLIFE REFUGE,Noxubee National Wildlife Refuge,,,MS,4,,WILD,Cavity,7/27/2005,,,,0,,SIDE CAVITY CHAMBER HIEGHT OF 12 FEET,WAYPOINT,WILD,P,AB,113,113,30,N,Y,N,0,0,0,N,0.00000000000,0.00000000000,0.00000000000,27-July-2005,0.00000005599,NWR,-88.83046035030,33.29913672060,27-July-2005,Y,18,5,N,ND,,120,120,26,318
113,113,{D955E0BC-562C-444E-9523-00CBB3E38D04},NXB,43620,,NOXUBEE NATIONAL WILDLIFE REFUGE,Noxubee National Wildlife Refuge,,,MS,4,,WILD,Cavity,7/27/2005,,,,0,,,WAYPOINT,WILD,P,SG,128,128,20,Y,N,N,11,28,48,N,0.00000000000,0.00000000000,0.00000000000,27-July-2005,0.00000005703,NWR,-88.83084122390,33.29908307640,27-July-2005,Y,9.5,6.5,N,ND,,102,102,17,276
114,114,{D27067D0-8004-4816-AF67-E34F098C2FE7},NXB,43620,,NOXUBEE NATIONAL WILDLIFE REFUGE,Noxubee National Wildlife Refuge,,,MS,4,,WILD,Cavity,7/27/2005,,,,0,,,WAYPOINT,WILD,P,AB,149,149,36,N,Y,N,0,0,0,N,0.00000000000,0.00000000000,0.00000000000,27-July-2005,0.00000005637,NWR,-88.83072857120,33.29919572920,27-July-2005,N,12.5,4,N,ND,,93,93,11,288
115,115,{2C4E351D-DB82-4F0D-994A-FC6D8B56B021},NXB,43620,,NOXUBEE NATIONAL WILDLIFE REFUGE,Noxubee National Wildlife Refuge,,,MS,4,,WILD,Cavity,7/27/2005,,,,0,,,WAYPOINT,WILD,P,SG,130,130,26,Y,N,N,24,7,204,N,0.00000000000,0.00000000000,0.00000000000,27-July-2005,0.00000005644,NWR,-88.83175317500,33.29894896590,27-July-2005,Y,-,-,N,ND,,95,95,82,196
116,116,{924CD39A-E860-4177-93AF-8AC6475DEE8C},NXB,43620,,NOXUBEE NATIONAL WILDLIFE REFUGE,Noxubee National Wildlife Refuge,,,MS,4,,WILD,Cavity,7/27/2005,,,,0,,,WAYPOINT,WILD,P,SG,148,148,16,Y,N,N,12,22,60,N,0.00000000000,0.00000000000,0.00000000000,27-July-2005,0.00000005800,NWR,-88.83068565580,33.30123957240,27-July-2005,Y,11,2,N,ND,,15,15,5,311
117,117,{66FA6B4B-FDFC-41DC-A4FF-48A4DD371466},NXB,43620,,NOXUBEE NATIONAL WILDLIFE REFUGE,Noxubee National Wildlife Refuge,,,MS,4,,WILD,Cavity,7/27/2005,,,,0,,,WAYPOINT,WILD,P,SG,138,138,12,Y,N,N,12,24,48,N,0.00000000000,0.00000000000,0.00000000000,27-July-2005,0.00000006179,NWR,-88.83064810490,33.30128248780,27-July-2005,Y,8,2,N,ND,,14,14,5,316
118,118,{C06806A8-EDC4-4020-BBD9-C3E978DA7FBC},NXB,43620,,NOXUBEE NATIONAL WILDLIFE REFUGE,Noxubee National Wildlife Refuge,,,MS,4,,WILD,Cavity,7/27/2005,,,,0,,,WAYPOINT,WILD,P,SG,147,147,18,Y,N,N,2,10,0,N,0.00000000000,0.00000000000,0.00000000000,27-July-2005,0.00000005649,NWR,-88.83062664720,33.30132540310,27-July-2005,Y,10,5,N,ND,,11,11,5,325
119,119,{23821055-3081-4671-BCB2-BAD2C57A954D},NXB,43620,,NOXUBEE NATIONAL WILDLIFE REFUGE,Noxubee National Wildlife Refuge,,,MS,4,,WILD,Cavity,7/27/2005,,,,0,,,WAYPOINT,WILD,P,SG,150,150,10,Y,N,N,4,24,96,N,0.00000000000,0.00000000000,0.00000000000,27-July-2005,0.00000006151,NWR,-88.83056227420,33.30127175890,27-July-2005,Y,5.5,2.5,N,ND,,20,20,7,320
120,120,{5CB6FD2D-3E82-4228-838C-3996F0C6E8EA},NXB,43620,,NOXUBEE NATIONAL WILDLIFE REFUGE,Noxubee National Wildlife Refuge,,,MS,4,,WILD,Cavity,7/27/2005,,,,0,,,WAYPOINT,WILD,P,SG,121,121,12,Y,N,N,4,12,0,N,0.00000000000,0.00000000000,0.00000000000,27-July-2005,0.00000006307,NWR,-88.83058909630,33.30107327550,27-July-2005,Y,7.5,2.5,N,ND,,27,27,6,315
121,121,{7EB32128-B6F1-4634-968C-41DEEF7A1032},NXB,43620,,NOXUBEE NATIONAL WILDLIFE REFUGE,Noxubee National Wildlife Refuge,,,MS,4,,WILD,Cavity,7/27/2005,,,,0,,,WAYPOINT,WILD,P,SG,131,131,10,Y,N,N,4,14,0,N,0.00000000000,0.00000000000,0.00000000000,27-July-2005,0.00000005582,NWR,-88.83054618090,33.30103036010,27-July-2005,Y,8,3.5,N,ND,,38,38,7,339
122,122,{1136F978-B24B-4C81-A433-A9D321599FE3},NXB,43620,,NOXUBEE NATIONAL WILDLIFE REFUGE,Noxubee National Wildlife Refuge,,,MS,4,,WILD,Cavity,7/27/2005,,,,0,,,WAYPOINT,WILD,P,SG,142,142,18,Y,N,N,4,32,96,N,0.00000000000,0.00000000000,0.00000000000,27-July-2005,0.00000005894,NWR,-88.83053008770,33.30104108900,27-July-2005,Y,11,4,N,ND,,32,32,2,323
123,123,{C5BE37F5-B18A-4CC0-BFCB-FC8DD7D0C181},NXB,43620,,NOXUBEE NATIONAL WILDLIFE REFUGE,Noxubee National Wildlife Refuge,,,MS,4,,WILD,Cavity,7/27/2005,,,,0,,,WAYPOINT,WILD,P,SG,144,144,12,Y,N,N,4,18,0,N,0.00000000000,0.00000000000,0.00000000000,27-July-2005,0.00000005562,NWR,-88.83045498580,33.30092843620,27-July-2005,Y,-,-,N,ND,,40,40,13,331
124,124,{B5B33CED-B057-43C2-92C1-1A8D5CD1C8A6},NXB,43620,,NOXUBEE NATIONAL WILDLIFE REFUGE,Noxubee National Wildlife Refuge,,,MS,4,,WILD,Cavity,7/27/2005,,,,0,,,WAYPOINT,WILD,P,SG,132,132,14,Y,N,N,5,14,0,N,0.00000000000,0.00000000000,0.00000000000,27-July-2005,0.00000005499,NWR,-88.83044962140,33.30111619080,27-July-2005,Y,7.5,2.5,N,ND,,40,40,7,339
125,125,{BA0FE303-0314-4B4A-B6FB-7F88B9F14EA3},NXB,43620,,NOXUBEE NATIONAL WILDLIFE REFUGE,Noxubee National Wildlife Refuge,,,MS,4,,WILD,Cavity,7/27/2005,,,,0,,,WAYPOINT,WILD,P,SG,131,131,14,Y,N,N,8,32,60,N,0.00000000000,0.00000000000,0.00000000000,27-July-2005,0.00000005199,NWR,-88.83037451960,33.30114837730,27-July-2005,Y,8,3.5,N,ND,,38,38,7,339
126,126,{48E434ED-6361-4598-B454-F93ADA6C84BF},NXB,43620,,NOXUBEE NATIONAL WILDLIFE REFUGE,Noxubee National Wildlife Refuge,,,MS,4,,WILD,Cavity,7/27/2005,,,,0,,,WAYPOINT,WILD,P,SG,145,145,30,Y,N,N,24,5,192,Y,0.00000000000,0.00000000000,0.00000000000,27-July-2005,0.00000005652,NWR,-88.83341078020,33.29882021990,27-July-2005,Y,-,-,N,ND,,192,192,158,40
127,127,{56E75216-A605-432D-96E4-9DEDBB000955},NXB,43620,,NOXUBEE NATIONAL WILDLIFE REFUGE,Noxubee National Wildlife Refuge,,,MS,4,,WILD,Cavity,7/27/2005,,,,0,,,WAYPOINT,WILD,P,SCO,124,124,42,Y,N,N,14,15,180,N,0.00000000000,0.00000000000,0.00000000000,27-July-2005,0.00000005659,NWR,-88.83332494950,33.29757031050,27-July-2005,Y,-,-,N,ND,,291,291,136,49
128,128,{2A84F33E-BDD3-4346-931A-5836EB76A814},NXB,43620,,NOXUBEE NATIONAL WILDLIFE REFUGE,Noxubee National Wildlife Refuge,,,MS,4,,WILD,Cavity,7/27/2005,,,,0,,,WAYPOINT,WILD,P,BT,136,136,22,Y,N,N,22,34,180,N,0.00000000000,0.00000000000,0.00000000000,27-July-2005,0.00000005570,NWR,-88.83419398520,33.29649742690,27-July-2005,Y,12.5,5,N,ND,,301,301,139,47
129,129,{218CB0A0-4498-4CB9-A76B-00FD0606BA4F},NXB,43620,,NOXUBEE NATIONAL WILDLIFE REFUGE,Noxubee National Wildlife Refuge,,,MS,4,,WILD,Cavity,7/27/2005,,,,0,,,WAYPOINT,WILD,P,SCO,146,146,44,Y,N,N,11,18,220,N,0.00000000000,0.00000000000,0.00000000000,27-July-2005,0.00000005979,NWR,-88.83346442440,33.29355236140,27-July-2005,Y,26,4,N,ND,,160,160,145,58
130,130,{12E1A71C-5F46-4C43-AAE5-1144ED915B3D},NXB,43620,,NOXUBEE NATIONAL WILDLIFE REFUGE,Noxubee National Wildlife Refuge,,,MS,4,,WILD,Cavity,7/27/2005,,,,0,,,WAYPOINT,WILD,P,AB,137,137,28,Y,N,N,16,25,240,Y,0.00000000000,0.00000000000,0.00000000000,27-July-2005,0.00000005851,NWR,-88.83311037280,33.29227026550,27-July-2005,Y,-,-,N,ND,,64,64,145,202
